has_null,age,age_o,d_age,d_d_age,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,person_id,gender_female,gender_male,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,race_o_?,race_o_Asian/Pacific Islander/Asian-American,race_o_Black/African American,race_o_European/Caucasian-American,race_o_Latino/Hispanic American,race_o_Other,field_anthropology,field_architecture,field_art,field_biology,field_business,field_chemistry,field_communications,field_economics,field_education,field_engineering,field_environmental science,field_finance,field_health,field_history,field_law,field_literature,field_mathematics,field_medicine,field_other/job,field_philosophy,field_physics,field_political science,field_psychology,field_religion,field_sociology,match
1.0,27.0,27.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,7.0,7.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,20.0,20.0,15.0,15.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,10.0,9.0,8.0,2.0,2.0,2.0,2.0,1.0,9.0,8.0,9.0,8.0,9.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,5.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.14,0.0,5.0,2.0,1.0,0.0,0.0,8.0,7.0,1.0,2.0,0.0,235.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,26.0,2.0,1.0,1.0,9.0,9.0,2.0,2.0,16.28,16.28,18.6,16.28,16.28,16.28,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,4.61,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,20.0,16.0,18.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,10.0,8.0,10.0,10.0,2.0,2.0,1.0,2.0,2.0,8.0,9.0,8.0,7.0,8.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,-0.03,-1.0,7.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,191.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,24.0,27.0,3.0,1.0,1.0,9.0,6.0,2.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,20.0,16.0,16.0,17.0,16.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,9.0,9.0,8.0,9.0,1.0,2.0,2.0,1.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.36,1.0,8.0,1.0,2.0,0.0,0.0,10.0,10.0,2.0,2.0,0.0,538.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,29.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,10.0,25.0,20.0,8.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,6.0,7.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,20.0,10.0,30.0,5.0,20.0,0.0,1.0,0.0,2.0,0.0,1.0,9.0,9.0,10.0,8.0,7.0,2.0,2.0,2.0,1.0,1.0,9.0,8.0,8.0,7.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,10.0,10.0,7.0,7.0,9.0,2.0,9.0,8.0,1.0,4.0,3.0,7.0,10.0,6.0,9.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.78,1.0,9.0,6.0,2.0,0.0,2.0,5.45,3.25,0.0,0.0,0.0,469.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.0,24.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,9.0,7.0,7.0,9.0,7.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,20.0,30.0,20.0,20.0,0.0,10.0,1.0,2.0,1.0,1.0,0.0,0.0,8.0,10.0,9.0,7.0,5.0,1.0,2.0,2.0,1.0,0.0,6.0,10.0,10.0,2.0,10.0,3.01,1.0,2.0,2.0,0.0,2.0,0.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.29,0.0,7.0,7.0,2.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,384.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,22.0,3.0,1.0,1.0,9.0,7.0,2.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,8.0,5.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,23.0,23.0,22.0,7.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,8.0,9.0,9.0,9.0,7.0,1.0,2.0,2.0,2.0,1.0,8.0,8.0,7.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.45,1.0,7.0,10.0,2.0,1.0,2.0,7.0,7.0,1.0,2.0,0.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,21.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,19.0,24.0,21.0,23.0,5.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,7.0,8.0,8.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,21.0,18.0,18.0,10.0,18.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,8.0,5.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,6.0,7.0,8.0,7.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,6.0,5.0,8.0,9.0,6.0,3.0,1.0,10.0,6.0,7.0,8.0,7.0,6.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23,0.0,5.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,89.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,32.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,30.0,10.0,30.0,20.0,10.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,7.0,7.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,20.0,18.0,24.0,18.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,8.0,8.0,8.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,6.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.15,-1.0,6.0,1.7,1.0,0.0,0.0,6.5,6.0,1.0,1.0,0.0,92.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,22.0,5.0,2.0,0.0,3.0,2.0,1.0,1.0,10.0,20.0,35.0,10.0,5.0,20.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,10.0,4.98,1.0,1.0,1.0,1.0,2.0,0.0,25.0,15.0,20.0,20.0,20.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,1.0,2.0,1.0,2.0,2.0,8.0,10.0,10.0,9.0,10.0,5.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,10.0,8.0,8.0,7.0,8.0,9.0,8.0,1.0,9.0,8.0,8.0,9.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.38,1.0,5.0,1.0,1.0,1.0,0.0,9.0,5.0,2.0,1.0,0.0,88.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,29.0,24.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,45.0,25.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,7.0,5.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,25.0,15.0,15.0,53.0,20.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,7.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,7.0,5.0,6.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.17,0.0,5.0,3.0,1.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,30.0,27.0,3.0,1.0,0.0,2.0,8.0,1.0,2.0,16.0,19.0,16.0,17.0,15.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,6.0,7.0,7.0,7.0,4.63,1.0,1.0,1.0,1.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,9.0,10.0,10.0,10.0,7.0,2.0,2.0,2.0,2.0,1.0,6.0,8.0,8.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.29,0.0,6.0,1.49,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,489.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,23.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,11.11,17.78,17.78,17.78,17.78,17.78,0.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,16.0,18.0,18.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,8.0,9.0,9.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,6.0,6.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,7.0,9.0,6.0,6.0,6.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,7.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.03,0.0,5.0,1.25,1.0,0.0,0.0,5.0,8.0,0.0,2.0,1.0,141.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,28.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,17.78,20.0,17.78,15.56,15.56,13.33,1.0,1.0,1.0,1.0,1.0,0.0,9.0,8.0,9.0,8.0,8.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,19.0,19.0,19.0,19.0,14.89,0.0,1.0,1.0,1.0,1.0,0.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,8.0,7.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.45,1.0,4.0,5.0,0.0,0.0,1.0,7.0,7.0,1.0,2.0,0.0,146.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,28.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,9.76,19.51,19.51,14.63,19.51,17.07,0.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,7.0,7.0,4.74,5.0,0.0,1.0,1.0,1.0,0.0,0.0,19.0,14.0,19.0,16.0,16.0,16.28,1.0,0.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,8.0,6.0,5.0,6.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,8.0,6.0,8.0,8.0,9.0,2.0,5.0,6.0,5.0,6.0,8.0,6.0,7.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.0,3.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,164.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,22.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0,10.0,15.0,25.0,15.0,15.0,20.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,4.93,8.0,4.86,5.14,9.0,1.0,0.0,1.0,0.0,0.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,8.0,7.0,7.0,8.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,3.0,9.0,9.0,8.0,3.0,5.0,8.0,9.0,2.0,9.0,9.0,9.0,9.0,4.0,6.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.22,0.0,3.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,258.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,24.0,3.0,1.0,0.0,3.0,9.0,1.0,2.0,13.51,18.92,21.62,13.51,13.51,18.92,0.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,6.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,19.0,19.0,19.0,13.0,13.46,1.0,1.0,1.0,1.0,0.0,0.0,9.0,8.0,10.0,10.0,8.0,2.0,1.0,2.0,2.0,1.0,8.0,9.0,10.0,5.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,6.0,9.0,8.0,5.0,5.0,9.0,9.0,8.0,10.0,1.0,3.0,4.0,3.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.0,8.0,6.0,2.0,0.0,2.0,6.0,6.0,1.0,1.0,0.0,192.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,29.0,5.0,2.0,0.0,9.0,6.0,2.0,2.0,40.0,10.0,30.0,10.0,10.0,1.77,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,16.0,17.0,16.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,9.0,9.0,8.0,9.0,1.0,2.0,2.0,1.0,2.0,5.0,8.0,8.0,5.0,8.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.09,-1.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,538.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,28.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,10.0,10.0,10.0,7.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,10.0,25.0,25.0,20.0,10.0,10.0,0.0,2.0,2.0,1.0,0.0,0.0,8.0,10.0,10.0,8.0,9.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,6.0,7.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,6.0,7.0,9.0,9.0,8.0,9.0,1.0,7.0,8.0,1.0,10.0,10.0,10.0,10.0,5.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.61,1.0,4.0,12.0,0.0,0.0,2.0,5.0,9.0,0.0,2.0,0.0,467.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,27.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,10.0,20.0,20.0,15.0,20.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,8.0,8.0,4.82,8.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,25.0,15.0,25.0,25.0,15.0,15.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,9.0,8.0,9.0,9.0,1.0,2.0,1.0,2.0,2.0,5.0,7.0,8.0,7.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.54,1.0,7.0,3.0,2.0,1.0,1.0,8.0,6.0,1.0,1.0,0.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,25.0,21.0,4.0,2.0,1.0,9.0,6.0,2.0,2.0,30.0,5.0,30.0,15.0,15.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,25.0,20.0,10.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,10.0,8.0,9.0,5.0,0.0,2.0,1.0,2.0,0.0,8.0,7.0,6.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.01,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,28.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,9.0,9.0,8.0,8.0,6.0,0.0,2.0,2.0,1.0,1.0,1.0,25.0,15.0,25.0,15.0,10.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,9.0,7.0,8.0,5.0,1.0,2.0,1.0,1.0,0.0,7.0,7.0,7.0,8.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,-0.1,-1.0,5.0,4.0,1.0,0.0,1.0,7.0,7.0,1.0,2.0,0.0,515.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
